Nome,Target,Previsto,Effettivo (2024),Differenza
Lewis Webb,dribbling,58.79119,8.0,50.79119110107422
Lukas Gütlbauer,dribbling,58.790554,8.0,50.79055404663086
Kacper Tobiasz,dribbling,58.790405,8.0,50.7904052734375
James Holden,dribbling,58.788597,8.0,50.788597106933594
Bernhard Unger,dribbling,58.788254,8.0,50.78825378417969
Florian Schock,dribbling,58.78731,8.0,50.78731155395508
Noah Kruth,dribbling,58.787308,8.0,50.78730773925781
Joachim Imbrechts,dribbling,58.78694,8.0,50.78694152832031
Max Weiß,dribbling,58.78656,8.0,50.78656005859375
Cieran Slicker,dribbling,58.7848,8.0,50.7848014831543
Thomas Hasal,dribbling,58.784206,8.0,50.78420639038086
Arthur Lyska,dribbling,58.782726,8.0,50.7827262878418
Jack Warshawsky,dribbling,58.782627,8.0,50.78262710571289
Kayne Bonnevie,dribbling,58.782116,8.0,50.7821159362793
Jan-Christoph Bartels,dribbling,58.782112,8.0,50.78211212158203
Antonio Carrera,dribbling,58.782017,8.0,50.78201675415039
Sebastian Selin,dribbling,58.781734,8.0,50.781734466552734
David Skubl,dribbling,58.781727,8.0,50.7817268371582
Nicholas Bilokapic,dribbling,58.781647,8.0,50.781646728515625
Filip Marschall,dribbling,58.780777,8.0,50.78077697753906
Stefan Drljača,dribbling,58.780746,8.0,50.78074645996094
Leopold Wahlstedt,dribbling,58.78018,8.0,50.780181884765625
Obed Nkambadio,dribbling,58.779526,8.0,50.77952575683594
Maximilian Braune,dribbling,58.779457,8.0,50.779457092285156
Jackson Smith,dribbling,58.77906,8.0,50.77906036376953
Blondy Nna Noukeu,dribbling,58.77896,8.0,50.778961181640625
Manuel Roffo,dribbling,58.778744,8.0,50.778743743896484
Paul Schermer,dribbling,58.778362,8.0,50.77836227416992
Matthew Cox,dribbling,58.777687,8.0,50.777687072753906
Ryan Schofield,dribbling,58.777306,8.0,50.777305603027344
Mark Byrne,dribbling,56.159084,6.0,50.15908432006836
Oliver Petersen,dribbling,58.80681,9.0,49.80680847167969
Luis Miguel Marquines,dribbling,58.803883,9.0,49.80388259887695
Vishal Yadav,dribbling,58.798767,9.0,49.79876708984375
Osama Al Mermish,dribbling,58.793205,9.0,49.79320526123047
Thomas Himeur,dribbling,58.790398,9.0,49.79039764404297
Federico Ravaglia,dribbling,58.79033,9.0,49.79032897949219
Jonas Nickisch,dribbling,58.788998,9.0,49.788997650146484
Dheeraj Singh Moirangthem,dribbling,58.787907,9.0,49.787906646728516
Arthur Okonkwo,dribbling,58.78731,9.0,49.78731155395508
Magnus Nielsen,dribbling,58.78711,9.0,49.787109375
Robert Kwasigroch,dribbling,58.78704,9.0,49.78704071044922
Matthew Sutton,dribbling,58.786995,9.0,49.78699493408203
Emre Bilgin,dribbling,58.786854,9.0,49.7868537902832
Lucien Hawryluk,dribbling,58.786446,9.0,49.78644561767578
Niklas Sauter,dribbling,58.785786,9.0,49.78578567504883
Filip Stanković,dribbling,58.7857,9.0,49.785701751708984
Ron-Thorben Hoffmann,dribbling,58.785408,9.0,49.78540802001953
José Arbio,dribbling,58.785378,9.0,49.785377502441406
Nils De Mol,dribbling,58.78517,9.0,49.78517150878906
Louis Fortin,dribbling,58.78498,9.0,49.78498077392578
Luca Philipp,dribbling,58.784813,9.0,49.784812927246094
Joaquín Blázquez,dribbling,58.784813,9.0,49.784812927246094
Luca Gemello,dribbling,58.78476,9.0,49.784759521484375
Daniel Klein,dribbling,58.78352,9.0,49.78351974487305
Hunor Gedő,dribbling,58.783154,9.0,49.78315353393555
Samuel Brolin,dribbling,58.7828,9.0,49.782798767089844
Daniel Adamczyk,dribbling,58.782494,9.0,49.782493591308594
CJ dos Santos,dribbling,58.78236,9.0,49.7823600769043
Jan Reichert,dribbling,58.782143,9.0,49.782142639160156
Lasse Rieß,dribbling,58.78205,9.0,49.78205108642578
Lars Larsson Jendal,dribbling,58.782032,9.0,49.78203201293945
Mateusz Dudek,dribbling,58.78161,9.0,49.78160858154297
Marcel Lotka,dribbling,58.781242,9.0,49.78124237060547
Jonathan Lima,dribbling,58.780464,9.0,49.78046417236328
Théo Chatelain,dribbling,58.780437,9.0,49.78043746948242
Markus Ponath,dribbling,58.77899,9.0,49.77899169921875
Kjell Peersman,dribbling,58.77891,9.0,49.77891159057617
Philipp Schulze,dribbling,58.77848,9.0,49.778480529785156
Toms Leitis,dribbling,58.778404,9.0,49.778404235839844
Vic Chambaere,dribbling,58.777996,9.0,49.77799606323242
Joe Whitworth,dribbling,58.77791,9.0,49.77790832519531
Boubacar Fall,dribbling,58.77719,9.0,49.777191162109375
Julian Krahl,dribbling,58.7765,9.0,49.7765007019043
Luca Bendel,dribbling,58.84077,10.0,48.84077072143555
James Trafford,dribbling,58.797623,10.0,48.79762268066406
Tobe Leysen,dribbling,58.79462,10.0,48.794620513916016
Aske Andresen,dribbling,58.79124,10.0,48.79124069213867
Matías Córdova,dribbling,58.788643,10.0,48.78864288330078
Quentin Galvez-Diarra,dribbling,58.7883,10.0,48.788299560546875
Patrick Schulte,dribbling,58.78823,10.0,48.788230895996094
Robin Roefs,dribbling,58.78722,10.0,48.7872200012207
Hannes Sveijer,dribbling,58.78712,10.0,48.7871208190918
Abdul Manaf Nurudeen,dribbling,58.786983,10.0,48.786983489990234
Matteo Bignetti,dribbling,58.786873,10.0,48.78687286376953
James Delianov,dribbling,58.78612,10.0,48.7861213684082
Luca Unbehaun,dribbling,58.784378,10.0,48.78437805175781
Anthony Marcucci,dribbling,58.784,10.0,48.784000396728516
Toni Stahl,dribbling,58.782448,10.0,48.782447814941406
Tom Roufosse,dribbling,58.782116,10.0,48.7821159362793
Sem Westerveld,dribbling,58.782005,10.0,48.782005310058594
Joe Hilton,dribbling,58.781834,10.0,48.78183364868164
Maciej Kowal,dribbling,58.781597,10.0,48.78159713745117
Noel Törnqvist,dribbling,58.781322,10.0,48.78132247924805
Jakub Stolarczyk,dribbling,58.780724,10.0,48.780723571777344
Silas Ostrzinski,dribbling,58.780605,10.0,48.78060531616211
Jack Lemoignan,dribbling,58.77998,10.0,48.77997970581055
Arsh Shaikh,dribbling,58.779297,10.0,48.779296875
Nahuel Noll,dribbling,58.77898,10.0,48.77898025512695
Andrei Gorcea,dribbling,58.778603,10.0,48.778602600097656
Sławomir Abramowicz,dribbling,58.778145,10.0,48.77814483642578
Tjark Ernst,dribbling,58.778126,10.0,48.77812576293945
Cameron Cook,dribbling,58.77777,10.0,48.77777099609375
Mohammad Nawaz,dribbling,58.77722,10.0,48.7772216796875
Tobias Schützenauer,dribbling,58.863018,11.0,47.86301803588867
Bader Al Enazi,dribbling,58.817135,11.0,47.817134857177734
Michele Cerofolini,dribbling,58.8054,11.0,47.80540084838867
Luke McNicholas,dribbling,58.794693,11.0,47.79469299316406
Gabriel Kobylak,dribbling,58.79466,11.0,47.79465866088867
Jack Wills,dribbling,58.793064,11.0,47.79306411743164
George Wickens,dribbling,58.78898,11.0,47.788978576660156
Noah Atubolu,dribbling,58.788967,11.0,47.78896713256836
Ashley Maynard-Brewer,dribbling,58.7886,11.0,47.78860092163086
Miguel Acosta,dribbling,58.78766,11.0,47.78765869140625
Macklin Freke,dribbling,58.787537,11.0,47.78753662109375
Christos Talichmanidis,dribbling,58.784454,11.0,47.784454345703125
Bela Dumrath,dribbling,58.784218,11.0,47.784217834472656
Théo De Percin,dribbling,58.784035,11.0,47.784034729003906
Anuj Kumar,dribbling,58.78397,11.0,47.78396987915039
Jordan Wright,dribbling,58.782917,11.0,47.78291702270508
Filippo Manfrin,dribbling,58.782272,11.0,47.78227233886719
Magnus Rugland Ree,dribbling,58.782032,11.0,47.78203201293945
Lasse Schulz,dribbling,58.781937,11.0,47.78193664550781
Jökull Andrésson,dribbling,58.78154,11.0,47.78153991699219
Joey Kesting,dribbling,58.78099,11.0,47.78099060058594
Will Dennis,dribbling,58.78094,11.0,47.780941009521484
Hunter Sulte,dribbling,58.780804,11.0,47.78080368041992
Viljami Sinisalo,dribbling,58.780674,11.0,47.78067398071289
Kacper Trelowski,dribbling,58.780598,11.0,47.78059768676758
Facundo Sanguinetti,dribbling,58.77995,11.0,47.77994918823242
Quentin Braat,dribbling,58.779724,11.0,47.77972412109375
Ahmad Taleb,dribbling,58.779655,11.0,47.77965545654297
Daniel Barden,dribbling,58.779278,11.0,47.77927780151367
David Robson,dribbling,58.779022,11.0,47.779022216796875
Nathan Harness,dribbling,58.778645,11.0,47.77864456176758
Maurice Dehler,dribbling,58.778248,11.0,47.77824783325195
Dennis Smarsch,dribbling,58.77797,11.0,47.77796936035156
Bandar Al Shahrani,dribbling,58.777245,11.0,47.777244567871094
Celestin De Schrevel,dribbling,58.777103,11.0,47.777103424072266
Ruslan Neshcheret,dribbling,58.777058,11.0,47.77705764770508
Nicola Bagnolini,dribbling,58.777058,11.0,47.77705764770508
Đorđe Petrović,dribbling,58.777035,11.0,47.777034759521484
Fabian de Keijzer,dribbling,58.776867,11.0,47.7768669128418
Louis Jones,dribbling,58.866833,12.0,46.8668327331543
Tim Rönning,dribbling,58.82877,12.0,46.82876968383789
Matija Šarkić,dribbling,58.807373,12.0,46.807373046875
Lucas Lund,dribbling,58.802258,12.0,46.8022575378418
Oregan Ravet,dribbling,58.79941,12.0,46.79941177368164
Gavin Beavers,dribbling,58.795444,12.0,46.79544448852539
Johannes Schenk,dribbling,58.78724,12.0,46.78723907470703
Paul Tschernuth,dribbling,58.786858,12.0,46.78685760498047
Ethan Cox,dribbling,58.786407,12.0,46.786407470703125
Wille Jakobsson,dribbling,58.78494,12.0,46.78493881225586
Kjell Scherpen,dribbling,58.783344,12.0,46.78334426879883
Conor Brann,dribbling,58.783115,12.0,46.78311538696289
Matheo Raab,dribbling,58.7825,12.0,46.782501220703125
Garissone Innocent,dribbling,58.782494,12.0,46.782493591308594
Diant Ramaj,dribbling,58.78089,12.0,46.78089141845703
Davy Rouyard,dribbling,58.780525,12.0,46.78052520751953
Moritz Schulze,dribbling,58.77987,12.0,46.779869079589844
Nicolas Kristof,dribbling,58.779762,12.0,46.779762268066406
Alessandro Sorrentino,dribbling,58.779526,12.0,46.77952575683594
Lara Sharma,dribbling,58.77902,12.0,46.77901840209961
Franco Israel,dribbling,58.779,12.0,46.77899932861328
Adam Ingi Benediktsson,dribbling,58.778553,12.0,46.7785530090332
Bartosz Klebaniuk,dribbling,58.778236,12.0,46.778236389160156
Meshari Sanyor,dribbling,58.77748,12.0,46.77748107910156
Casper Andersson,dribbling,58.819027,13.0,45.819026947021484
Hakon Valdimarsson,dribbling,58.80625,13.0,45.806251525878906
Mio Backhaus,dribbling,58.794113,13.0,45.79411315917969
Armin Abaz,dribbling,58.791058,13.0,45.79105758666992
Yehvann Diouf,dribbling,58.79099,13.0,45.79098892211914
Roman Celentano,dribbling,58.790565,13.0,45.790565490722656
Elia Caprile,dribbling,58.78937,13.0,45.789371490478516
Gaëtan Poussin,dribbling,58.788116,13.0,45.788116455078125
Gabriel Slonina,dribbling,58.78742,13.0,45.787418365478516
Yusuf Karagöz,dribbling,58.787342,13.0,45.7873420715332
Louis Lord,dribbling,58.786797,13.0,45.78679656982422
Gaëtan Coucke,dribbling,58.785885,13.0,45.785884857177734
Ionuț Gurău,dribbling,58.784523,13.0,45.784523010253906
Tom Hendriks,dribbling,58.78451,13.0,45.78451156616211
Niraj Kumar,dribbling,58.783104,13.0,45.783103942871094
Arne Schulz,dribbling,58.782967,13.0,45.78296661376953
Sebastian Banozic,dribbling,58.782776,13.0,45.78277587890625
Steven Benda,dribbling,58.78259,13.0,45.782588958740234
Teddy Boulhendi,dribbling,58.782185,13.0,45.78218460083008
Laurin Mack,dribbling,58.782104,13.0,45.7821044921875
Grégoire Coudert,dribbling,58.782063,13.0,45.78206253051758
Damian Las,dribbling,58.781853,13.0,45.78185272216797
Storm Strand-Kolbjørnsen,dribbling,58.78024,13.0,45.78023910522461
Pascal Kuiper,dribbling,58.78019,13.0,45.780189514160156
Nico Mantl,dribbling,58.778496,13.0,45.77849578857422
Benjamin Ozegovic,dribbling,58.778427,13.0,45.77842712402344
Nikhil Deka,dribbling,58.778385,13.0,45.778385162353516
Christian Früchtl,dribbling,58.778336,13.0,45.77833557128906
Ivan Nevistić,dribbling,58.77823,13.0,45.778228759765625
Prabhsukhan Gill,dribbling,58.77765,13.0,45.77764892578125
Denis Franchi,dribbling,58.77758,13.0,45.77758026123047
Adam Wilk,dribbling,58.860237,14.0,44.86023712158203
Justin Heekeren,dribbling,58.81096,14.0,44.81095886230469
Rhys Byrne,dribbling,58.797813,14.0,44.797813415527344
Amir Saipi,dribbling,58.796135,14.0,44.79613494873047
Joe Gauci,dribbling,58.79463,14.0,44.79462814331055
Mohamed Koné,dribbling,58.79213,14.0,44.79212951660156
Lucas Chevalier,dribbling,58.791306,14.0,44.79130554199219
Niclas Thiede,dribbling,58.789818,14.0,44.789817810058594
Alexandru Utiu,dribbling,58.789116,14.0,44.78911590576172
Jakob Golz,dribbling,58.789078,14.0,44.78907775878906
Giovanni Garofani,dribbling,58.7888,14.0,44.78879928588867
Jonas Kersken,dribbling,58.78745,14.0,44.78744888305664
Ben Bottomley,dribbling,58.787193,14.0,44.787193298339844
Felix Wienand,dribbling,58.786793,14.0,44.78679275512695
Nathan Baxter,dribbling,58.786674,14.0,44.78667449951172
Youri Schoonderwaldt,dribbling,58.786625,14.0,44.786624908447266
Ross Munro,dribbling,58.786118,14.0,44.78611755371094
Jordan Amissah,dribbling,58.785625,14.0,44.78562545776367
Rudy Boulais,dribbling,58.785378,14.0,44.785377502441406
Ștefan Mușat,dribbling,58.784992,14.0,44.78499221801758
George Marks,dribbling,58.78456,14.0,44.78456115722656
Taye Ashby-Hammond,dribbling,58.78369,14.0,44.78369140625
Bartosz Mrozek,dribbling,58.783264,14.0,44.78326416015625
Ted Cann,dribbling,58.78243,14.0,44.78242874145508
Liam Isherwood,dribbling,58.78154,14.0,44.78153991699219
Georgios Theocharis,dribbling,58.78131,14.0,44.78131103515625
Tomás Durso,dribbling,58.78113,14.0,44.781131744384766
Max Hagemoser,dribbling,58.779007,14.0,44.77900695800781
Tymur Puzankov,dribbling,58.777996,14.0,44.77799606323242
Isaac Boehmer,dribbling,58.77759,14.0,44.777591705322266
Kian Moore,dribbling,58.832138,15.0,43.83213806152344
Dimitar Mitov,dribbling,58.830315,15.0,43.83031463623047
Vítězslav Jaroš,dribbling,58.80455,15.0,43.80455017089844
Mateusz Kochalski,dribbling,58.800365,15.0,43.80036544799805
Lennart Grill,dribbling,58.795532,15.0,43.7955322265625
Senne Lammens,dribbling,58.7883,15.0,43.788299560546875
Dominik Kotarski,dribbling,58.78732,15.0,43.78731918334961
Krzysztof Bąkowski,dribbling,58.785557,15.0,43.78555679321289
Mutlaq Al Hurayji,dribbling,58.784336,15.0,43.78433609008789
Bart Verbruggen,dribbling,58.782352,15.0,43.782352447509766
Andreas Gülstorff,dribbling,58.77732,15.0,43.777320861816406
Toby Savin,dribbling,58.809525,16.0,42.80952453613281
Sam Tickle,dribbling,58.785736,16.0,42.785736083984375
Oliver Christensen,dribbling,58.783543,16.0,42.78354263305664
Moritz Nicolas,dribbling,58.778046,16.0,42.778045654296875
Marko Johansson,dribbling,58.849396,17.0,41.849395751953125
Freddie Woodman,dribbling,58.825325,17.0,41.82532501220703
Joel Coleman,dribbling,58.81159,17.0,41.811588287353516
Sander Tangvik,dribbling,58.80935,17.0,41.809349060058594
Mattia Chiesa,dribbling,58.795853,17.0,41.79585266113281
Issam El Maach,dribbling,58.783295,17.0,41.783294677734375
Joe Walsh,dribbling,58.773136,17.0,41.773136138916016
Dimitry Bertaud,dribbling,58.83934,18.0,40.83934020996094
Ștefan Târnovanu,dribbling,58.835205,18.0,40.835205078125
Sven Jansen,dribbling,58.78242,18.0,40.78242111206055
Hans Christian Bernat,dribbling,58.780663,18.0,40.780662536621094
Mile Svilar,dribbling,58.83464,19.0,39.83464050292969
Magnus Sjøeng,dribbling,58.80539,19.0,39.805389404296875
Matěj Kovář,dribbling,58.77805,19.0,39.77804946899414
Edward McGinty,dribbling,58.77279,19.0,39.772789001464844
Jack Hamilton,dribbling,52.34716,13.0,39.34716033935547
Peter Vindahl Jensen,dribbling,58.786346,20.0,38.786346435546875
Martin Delavallée,dribbling,58.781937,20.0,38.78193664550781
Theo Sander,dribbling,58.77758,20.0,38.77758026123047
Timo Königsmann,dribbling,58.82731,21.0,37.827308654785156
Lorcan Healy,dribbling,58.813942,21.0,37.813941955566406
Alex Palmer,dribbling,58.773155,21.0,37.773155212402344
Alex Paulsen,dribbling,58.701332,22.0,36.701332092285156
Robert Popa,dribbling,58.795288,23.0,35.7952880859375
Markus Schubert,dribbling,58.78869,23.0,35.78868865966797
Diego González,dribbling,58.796963,24.0,34.79696273803711
Nathan Trott,dribbling,58.789917,24.0,34.7899169921875
Carl Rushworth,dribbling,58.784065,24.0,34.78406524658203
Dominik Reimann,dribbling,58.780178,24.0,34.78017807006836
Radosław Majecki,dribbling,58.76393,27.0,31.763931274414062
Dmytro Riznyk,dribbling,58.77032,31.0,27.770320892333984
Jakub Szymański,dribbling,34.803867,9.0,25.80386734008789
Reece James,dribbling,58.924152,83.0,24.075847625732422
Skelly Alvero,dribbling,48.412197,70.0,21.58780288696289
Juan Pablo Torres,dribbling,41.513996,63.0,21.486003875732422
Phillip Cancar,dribbling,43.16013,22.0,21.16012954711914
Junior Mwanga,dribbling,42.050644,62.0,19.949356079101562
Darren Yapi,dribbling,44.092743,64.0,19.907257080078125
Severin Ottiger,dribbling,46.454212,66.0,19.545787811279297
Jack Ellis,dribbling,32.936913,52.0,19.063087463378906
Sebastián Álvarez,dribbling,42.70696,24.0,18.706958770751953
Matías González,dribbling,46.541862,65.0,18.45813751220703
Curtis Davies,dribbling,55.89267,38.0,17.892669677734375
Romeo Lavia,dribbling,58.511127,76.0,17.488872528076172
Cédric Zesiger,dribbling,44.34899,61.0,16.65100860595703
Artem Bondarenko,dribbling,63.541973,80.0,16.458026885986328
Njabulo Blom,dribbling,47.62067,64.0,16.379329681396484
Federico Dimarco,dribbling,61.702194,78.0,16.297805786132812
Ajibola Alese,dribbling,46.957073,63.0,16.042926788330078
Yusuf Erdoğan,dribbling,56.280144,72.0,15.719856262207031
Nathan-Dylan Saliba,dribbling,50.52123,66.0,15.478771209716797
Franklin Tebo Uchenna,dribbling,43.440544,28.0,15.440544128417969
Jordy Makengo,dribbling,41.750942,57.0,15.24905776977539
Brynjar Ingi Bjarnason,dribbling,42.17669,27.0,15.176689147949219
Elio Capradossi,dribbling,39.85602,55.0,15.143978118896484
Alessio Buttaro,dribbling,42.031715,57.0,14.968284606933594
Marco Burch,dribbling,50.89944,36.0,14.89944076538086
Leo Greiml,dribbling,45.72583,31.0,14.725830078125
Valeriy Bondar,dribbling,53.628242,39.0,14.628242492675781
Quilindschy Hartman,dribbling,52.38703,67.0,14.612968444824219
Furkan Bayır,dribbling,37.424244,52.0,14.575756072998047
Malik Tillman,dribbling,64.44638,79.0,14.553619384765625
George Harmon,dribbling,47.5067,62.0,14.493301391601562
Ibrahim Cissé,dribbling,45.689667,60.0,14.310333251953125
George Campbell,dribbling,43.830845,58.0,14.16915512084961
Simone Canestrelli,dribbling,38.072906,24.0,14.072906494140625
Callum Doyle,dribbling,56.161224,70.0,13.838775634765625
Abdourahmane Barry,dribbling,44.832104,31.0,13.832103729248047
Ernest Nuamah,dribbling,62.242218,76.0,13.757781982421875
Isaac Price,dribbling,52.25576,66.0,13.744239807128906
Bradley Barcola,dribbling,65.256714,79.0,13.7432861328125
Jonathan Dubasin,dribbling,62.352654,76.0,13.647346496582031
Ignacio Rodríguez,dribbling,34.606297,21.0,13.60629653930664
Óscar Zambrano,dribbling,57.480618,71.0,13.51938247680664
Boris Tomiak,dribbling,41.49831,28.0,13.498310089111328
Dimitrios Nikolaou,dribbling,43.498165,30.0,13.498165130615234
Serafin Szota,dribbling,47.428173,34.0,13.428173065185547
Patrik Mercado,dribbling,54.635956,68.0,13.364044189453125
Joshua Wilson-Esbrand,dribbling,58.719173,72.0,13.280826568603516
Willum Þór Willumsson,dribbling,60.723515,74.0,13.276485443115234
Zeno Ibsen Rossi,dribbling,46.183727,33.0,13.183727264404297
Giovanni Fabbian,dribbling,58.914562,72.0,13.085437774658203
Nick Otto,dribbling,45.00392,32.0,13.003921508789062
Cameron Carter-Vickers,dribbling,52.08972,65.0,12.9102783203125
Adam Obert,dribbling,50.102154,63.0,12.897846221923828
Lindrit Kamberi,dribbling,41.132614,54.0,12.867385864257812
Steve Ngoura,dribbling,51.139977,64.0,12.860023498535156
Andy Diouf,dribbling,65.36117,78.0,12.638832092285156
Christos Zafeiris,dribbling,65.44377,78.0,12.556228637695312
Eliezer Mayenda,dribbling,49.516983,62.0,12.483016967773438
Flavio Alcedo,dribbling,35.432117,23.0,12.432117462158203
Salvatore Dario La Vardera,dribbling,46.575188,59.0,12.424812316894531
Jordan Bos,dribbling,58.772453,71.0,12.227546691894531
Miłosz Matysik,dribbling,53.16162,41.0,12.16162109375
Trai Hume,dribbling,53.84159,66.0,12.158409118652344
Jeison Mina,dribbling,42.1084,30.0,12.1083984375
Fisayo Dele-Bashiru,dribbling,64.95418,77.0,12.045822143554688
Niklas Lang,dribbling,50.98078,39.0,11.980781555175781
Lameck Banda,dribbling,68.04678,80.0,11.953216552734375
Brahim Traoré,dribbling,43.930378,32.0,11.930377960205078
Okan Erdoğan,dribbling,40.90851,29.0,11.90850830078125
Bafodé Diakité,dribbling,56.10752,68.0,11.892478942871094
Ariel Mosór,dribbling,47.835598,36.0,11.83559799194336
Billy Koumetio,dribbling,44.7747,33.0,11.774700164794922
Kamil Kruk,dribbling,44.676723,33.0,11.67672348022461
Leonidas Stergiou,dribbling,49.653774,38.0,11.65377426147461
Julian Ryerson,dribbling,65.35347,77.0,11.646530151367188
Isaac Schmidt,dribbling,59.356976,71.0,11.643024444580078
Bogdan Racovițan,dribbling,44.595837,33.0,11.595836639404297
Rico Lewis,dribbling,58.445717,70.0,11.554283142089844
Christos Kourfalidis,dribbling,58.481335,70.0,11.518665313720703
Evan Ferguson,dribbling,58.485115,70.0,11.514884948730469
Saikou Touray,dribbling,55.486954,67.0,11.513046264648438
Matías Vera,dribbling,66.43323,55.0,11.4332275390625
Josué Escartin,dribbling,45.393574,34.0,11.393573760986328
Jack Currie,dribbling,51.665478,63.0,11.334522247314453
Ciaran Brennan,dribbling,45.321396,34.0,11.321395874023438
Aleks Ławniczak,dribbling,39.259274,28.0,11.259273529052734
Shawn Adewoye,dribbling,44.215225,33.0,11.215225219726562
Albian Hajdari,dribbling,40.170124,29.0,11.170124053955078
Kevin Ehlers,dribbling,53.134483,42.0,11.134483337402344
Jan Gorenc,dribbling,46.11138,35.0,11.111381530761719
Wilson Odobert,dribbling,62.895374,74.0,11.104625701904297
Adrien Louveau,dribbling,47.10366,36.0,11.103660583496094
Gerasimos Mitoglou,dribbling,45.074898,34.0,11.074897766113281
Mihajlo Ivančević,dribbling,41.060173,30.0,11.060173034667969
Kailin Barlow,dribbling,46.955647,58.0,11.044353485107422
Amine Salama,dribbling,57.979275,69.0,11.02072525024414
Flavien-Enzo Boyomo,dribbling,41.996796,31.0,10.996795654296875
Victor Loturi,dribbling,55.040123,66.0,10.959877014160156
Yassine Kechta,dribbling,59.0421,70.0,10.957901000976562
Saad Al Mousa,dribbling,41.09243,52.0,10.907569885253906
Alfie Doughty,dribbling,62.134422,73.0,10.865577697753906
Hussain Furayj,dribbling,33.854275,23.0,10.85427474975586
Josué Casimir,dribbling,58.17631,69.0,10.823688507080078
Reece Welch,dribbling,32.804054,22.0,10.804054260253906
Mateusz Skrzypczak,dribbling,41.78279,31.0,10.782791137695312
Will Sands,dribbling,55.241165,66.0,10.758834838867188
Michael Glück,dribbling,42.757565,32.0,10.757564544677734
